market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source
btc-updown-5m-1776332100,1776332280,1776332100,1776332400,UP,0.03,86229.6571157489,86204.86911151103,86192.93137122117,86204.1850924309,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,-0.004736603912371046,307.6759793333362,23.68980123194378,synthetic_fixture_not_real_history
btc-updown-5m-1776332100,1776332310,1776332100,1776332400,UP,0.02,86229.6571157489,86201.43215471803,86192.93137122117,86203.12148721033,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,-0.262765194742673,142.64936193030047,177.49873085016372,synthetic_fixture_not_real_history
btc-updown-5m-1776332100,1776332340,1776332100,1776332400,UP,0.01,86229.6571157489,86206.36706533104,86192.93137122117,86206.57523571415,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,-0.2243051981241577,202.4995739433134,357.76220642367855,synthetic_fixture_not_real_history
btc-updown-5m-1776332100,1776332370,1776332100,1776332400,UP,0.01,86229.6571157489,86187.91730138028,86192.93137122117,86187.90923288206,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,0.4062001865667638,54.59623836423576,433.6468937708425,synthetic_fixture_not_real_history
btc-updown-5m-1776332100,1776332385,1776332100,1776332400,UP,0.01,86229.6571157489,86195.31455896047,86192.93137122117,86195.44668586334,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,0.5211624345024124,433.8128065337919,296.3643971536789,synthetic_fixture_not_real_history
btc-updown-5m-1776332100,1776332390,1776332100,1776332400,UP,0.01,86229.6571157489,86187.90974749472,86192.93137122117,86186.10054905951,8.983053512633184e-05,7.5531881464206e-05,-0.003930856057863361,0.017693959843480572,75.28321887862316,30.01114833187943,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332580,1776332400,1776332700,DOWN,0.03,86164.87187790018,86224.34667770014,86252.63838122037,86222.74556757805,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,-0.011128711697088095,271.50202064030316,209.96801449247982,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332610,1776332400,1776332700,DOWN,0.02,86164.87187790018,86228.61905841816,86252.63838122037,86230.80821514469,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,-0.266931377506868,100.70369986192956,265.0319765802312,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332640,1776332400,1776332700,DOWN,0.01,86164.87187790018,86241.47321192273,86252.63838122037,86243.5025242144,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,0.30592273158005046,187.70012742674254,369.14197072347406,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332670,1776332400,1776332700,DOWN,0.01,86164.87187790018,86248.43818934225,86252.63838122037,86244.12373115745,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,-0.3637311510532757,90.2932247732933,114.69046535551198,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332685,1776332400,1776332700,DOWN,0.01,86164.87187790018,86243.05181060833,86252.63838122037,86240.42871257926,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,0.055509010518739105,105.03014189466998,390.9670828388289,synthetic_fixture_not_real_history
btc-updown-5m-1776332400,1776332690,1776332400,1776332700,DOWN,0.01,86164.87187790018,86242.91572590252,86252.63838122037,86243.07596111586,7.520251795493841e-05,8.638963882836231e-05,0.012824421219548505,0.15987714960774843,235.47452335763023,463.5940440251165,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332880,1776332700,1776333000,DOWN,0.03,86207.60368828003,86271.51411363386,86298.41362496286,86272.67751608769,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,-0.29717956486098707,151.84336039335642,46.96261770227746,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332910,1776332700,1776333000,DOWN,0.02,86207.60368828003,86271.35023394626,86298.41362496286,86271.24740614007,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,-0.1480861362993178,47.307224400297144,419.2143831982983,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332940,1776332700,1776333000,DOWN,0.01,86207.60368828003,86290.47849653407,86298.41362496286,86292.87719645086,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,0.2552933714560903,315.20402643947534,263.3925523202985,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332970,1776332700,1776333000,DOWN,0.01,86207.60368828003,86285.2996947911,86298.41362496286,86286.06368960248,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,0.1918177972653585,450.02084746726524,235.872177752435,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332985,1776332700,1776333000,DOWN,0.01,86207.60368828003,86296.82002653492,86298.41362496286,86293.32176687197,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,-0.2784732371195716,248.30193341267335,92.41331681390649,synthetic_fixture_not_real_history
btc-updown-5m-1776332700,1776332990,1776332700,1776333000,DOWN,0.01,86207.60368828003,86297.68362517754,86298.41362496286,86298.14235268158,6.742288505328993e-05,7.322478331048973e-05,-0.004479341660802586,0.29912683395577355,184.85013240236844,362.87146360038207,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333180,1776333000,1776333300,UP,0.03,86277.17578825227,86245.82786509789,86226.03249576551,86247.92755411907,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,-0.11710642138558211,216.20931067871373,182.41623048388138,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333210,1776333000,1776333300,UP,0.02,86277.17578825227,86232.96617721948,86226.03249576551,86230.33217420302,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,0.24730535696930692,51.63769005426438,65.36285480724528,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333240,1776333000,1776333300,UP,0.01,86277.17578825227,86233.26566608714,86226.03249576551,86231.36097950295,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,0.32373365500246176,335.1507614770294,455.0444946385651,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333270,1776333000,1776333300,UP,0.01,86277.17578825227,86233.13339798173,86226.03249576551,86231.46830220803,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,0.1827395145864196,87.88562268047257,187.91397801720524,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333285,1776333000,1776333300,UP,0.01,86277.17578825227,86234.76721724098,86226.03249576551,86233.9596905565,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,-0.008042015664639662,305.6197895127559,470.2410557915652,synthetic_fixture_not_real_history
btc-updown-5m-1776333000,1776333290,1776333000,1776333300,UP,0.01,86277.17578825227,86225.95991742719,86226.03249576551,86228.30087179532,7.890756139169812e-05,6.47739806293181e-05,-0.0001407186617589062,0.3916619578635435,410.32869623110446,341.6558719974668,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333480,1776333300,1776333600,DOWN,0.03,86252.9334250171,86289.31322827566,86312.31898429056,86291.18811547209,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,-0.41973707712315533,122.81247738027217,474.8807684164865,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333510,1776333300,1776333600,DOWN,0.02,86252.9334250171,86293.96869619626,86312.31898429056,86294.12856687585,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,-0.4624346468229207,57.03924046442063,425.32562656922397,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333540,1776333300,1776333600,DOWN,0.01,86252.9334250171,86308.0967446924,86312.31898429056,86310.73509187294,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,0.23511982663455597,444.16743943642956,38.1187963316294,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333570,1776333300,1776333600,DOWN,0.01,86252.9334250171,86303.41553709717,86312.31898429056,86307.19037718263,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,-0.46895095857049196,200.82553799481184,97.87866180245624,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333585,1776333300,1776333600,DOWN,0.01,86252.9334250171,86313.39640757386,86312.31898429056,86309.5180386943,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,0.2090437196393011,99.45879955714817,230.08323446640642,synthetic_fixture_not_real_history
btc-updown-5m-1776333300,1776333590,1776333300,1776333600,DOWN,0.01,86252.9334250171,86305.13407691376,86312.31898429056,86307.20023407709,8.434663952242488e-05,7.407111693300697e-05,-0.01152781924065903,-0.36246979855307493,233.2153807065323,156.76540763041197,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333780,1776333600,1776333900,DOWN,0.03,86311.97241359885,86339.84222665544,86351.17749760358,86337.70789869833,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,0.34713017024412296,492.5311008951571,241.60638965167482,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333810,1776333600,1776333900,DOWN,0.02,86311.97241359885,86340.25675299538,86351.17749760358,86342.74697306499,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,-0.07254021153851734,483.8087135388547,412.10779499899525,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333840,1776333600,1776333900,DOWN,0.01,86311.97241359885,86345.20223652708,86351.17749760358,86343.86105463422,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,-0.3499967884109929,327.76593737813465,439.5761336250738,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333870,1776333600,1776333900,DOWN,0.01,86311.97241359885,86345.92585963884,86351.17749760358,86345.52087048358,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,0.24589227673343847,428.55970308069385,156.83024674847763,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333885,1776333600,1776333900,DOWN,0.01,86311.97241359885,86349.78084708551,86351.17749760358,86347.72019779554,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,0.30530620897824123,90.72735487597006,229.9868288935908,synthetic_fixture_not_real_history
btc-updown-5m-1776333600,1776333890,1776333600,1776333900,DOWN,0.01,86311.97241359885,86352.94380030464,86351.17749760358,86352.33731847287,9.564828084958345e-05,8.13880741990854e-05,-0.008733123015669962,-0.14887200977929108,187.8008375065515,32.801691585410495,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334080,1776333900,1776334200,UP,0.03,86389.7013879517,86329.4027104924,86286.54453581963,86327.3178354709,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,0.24996068429418164,399.8627059914445,86.0478021084184,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334080,1776333900,1776334200,DOWN,0.97,86389.7013879517,86329.4027104924,86286.54453581963,86327.3178354709,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.3131206026867318,418.2855599133548,354.11455451647214,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334110,1776333900,1776334200,UP,0.02,86389.7013879517,86317.41537713204,86286.54453581963,86320.51572402407,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,0.048601473982246596,22.520575186696608,58.02837020994622,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334110,1776333900,1776334200,DOWN,0.98,86389.7013879517,86317.41537713204,86286.54453581963,86320.51572402407,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.3440760715629553,420.78228765554286,283.42603781304103,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334140,1776333900,1776334200,UP,0.01,86389.7013879517,86303.47428882576,86286.54453581963,86300.33506892291,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.2888131396757616,158.28875745883064,164.5525734013856,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334140,1776333900,1776334200,DOWN,0.99,86389.7013879517,86303.47428882576,86286.54453581963,86300.33506892291,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.5522505533811487,221.51626100165265,401.0715721469303,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334170,1776333900,1776334200,UP,0.01,86389.7013879517,86293.36818130678,86286.54453581963,86293.70226870522,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,0.5051468856619985,306.43474055309457,27.888969058829325,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334170,1776333900,1776334200,DOWN,0.99,86389.7013879517,86293.36818130678,86286.54453581963,86293.70226870522,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.08462426979059393,136.1303045220768,88.91688331820482,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334185,1776333900,1776334200,UP,0.01,86389.7013879517,86285.57903538352,86286.54453581963,86287.11691924969,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.15943576119345645,219.9524457000991,338.8982248361644,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334185,1776333900,1776334200,DOWN,0.99,86389.7013879517,86285.57903538352,86286.54453581963,86287.11691924969,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.5143860450127382,487.8341556570664,52.4860749962461,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334190,1776333900,1776334200,UP,0.01,86389.7013879517,86284.42093429026,86286.54453581963,86283.9188683783,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,0.5883314855964674,285.99293716073385,207.41779162883077,synthetic_fixture_not_real_history
btc-updown-5m-1776333900,1776334190,1776333900,1776334200,DOWN,0.99,86389.7013879517,86284.42093429026,86286.54453581963,86283.9188683783,5.089205113189062e-05,6.187107030379954e-05,0.003102376571429912,-0.12986492184151402,325.1219799049424,490.8989228247489,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334380,1776334200,1776334500,DOWN,0.03,86286.4012899334,86315.2681046508,86328.88756568234,86311.08530425056,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,-0.2674813916280151,41.281130381699924,282.08659769969194,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334410,1776334200,1776334500,DOWN,0.02,86286.4012899334,86319.00255597275,86328.88756568234,86317.52208399368,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,0.17914259347828151,243.0189918785781,353.7868409581107,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334440,1776334200,1776334500,DOWN,0.01,86286.4012899334,86316.27192293933,86328.88756568234,86312.78839327434,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,-0.5368994629677754,392.5713918576424,239.68619717472956,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334470,1776334200,1776334500,DOWN,0.01,86286.4012899334,86324.8977641529,86328.88756568234,86325.6442165602,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,-0.40053016628481164,40.11485212658336,468.01807037619074,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334485,1776334200,1776334500,DOWN,0.01,86286.4012899334,86314.1540446354,86328.88756568234,86313.4025942251,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,-0.05696930234581413,141.59060729725635,381.57964103305517,synthetic_fixture_not_real_history
btc-updown-5m-1776334200,1776334490,1776334200,1776334500,DOWN,0.01,86286.4012899334,86329.14002765321,86328.88756568234,86331.40912058383,0.00010158023821452059,7.798234596527887e-05,0.0014474018469145067,0.180841566978425,435.5831729974676,179.32384946304538,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334680,1776334500,1776334800,DOWN,0.03,86352.35692508848,86409.70745165303,86432.04048999505,86409.20856739832,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,-0.10247660750637269,463.66902398094254,269.25240969677213,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334710,1776334500,1776334800,DOWN,0.02,86352.35692508848,86413.74829768567,86432.04048999505,86409.78433481266,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,-0.5210729939445321,309.1775834385091,414.7238141791456,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334740,1776334500,1776334800,DOWN,0.01,86352.35692508848,86414.73383085233,86432.04048999505,86414.09062366486,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,-0.5199310889250047,337.2412262999056,167.1180109235612,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334770,1776334500,1776334800,DOWN,0.01,86352.35692508848,86421.5738042373,86432.04048999505,86419.93158832245,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,0.08976480844548626,188.74255221055623,40.33047816806217,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334785,1776334500,1776334800,DOWN,0.01,86352.35692508848,86431.38211583582,86432.04048999505,86429.6200175977,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,0.39815059777304906,151.78657283593165,490.41309401325395,synthetic_fixture_not_real_history
btc-updown-5m-1776334500,1776334790,1776334500,1776334800,DOWN,0.01,86352.35692508848,86431.37865812879,86432.04048999505,86431.0493747671,9.457881012467888e-05,8.525868727297741e-05,0.005401444532057816,0.03751253788329831,194.38934271247152,404.5260682698416,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776334980,1776334800,1776335100,UP,0.03,86395.379102189,86358.15338764472,86328.32084607695,86359.99765601395,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,-0.03367152689285144,203.7701128106133,292.27742802757734,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776335010,1776334800,1776335100,UP,0.02,86395.379102189,86340.4207273038,86328.32084607695,86338.02540158607,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,0.5488235292655564,198.56642166592817,386.28054646331816,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776335040,1776334800,1776335100,UP,0.01,86395.379102189,86335.07421025418,86328.32084607695,86333.64959857034,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,-0.0019659540475500392,331.7891536188951,139.81359348483102,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776335070,1776334800,1776335100,UP,0.01,86395.379102189,86339.39979339378,86328.32084607695,86342.16305499678,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,0.0990439602564668,205.75394241884646,289.6029011646306,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776335085,1776334800,1776335100,UP,0.01,86395.379102189,86330.94678767779,86328.32084607695,86332.95243260723,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,0.046273112405616185,498.25525383428516,157.07690129511582,synthetic_fixture_not_real_history
btc-updown-5m-1776334800,1776335090,1776334800,1776335100,UP,0.01,86395.379102189,86334.58277014083,86328.32084607695,86333.07423852518,6.635879222598371e-05,8.015903863845599e-05,-0.017855961363056096,-0.27736257809602916,429.35661938447487,236.98048891779075,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335280,1776335100,1776335400,UP,0.03,86358.45764612449,86308.94310565396,86284.49304333683,86309.71965727225,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,0.14217136122556231,447.8392075298667,428.6537843615004,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335310,1776335100,1776335400,UP,0.02,86358.45764612449,86301.16261263096,86284.49304333683,86295.40393012752,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,0.23770002256401626,400.9742642456013,264.20275768366434,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335340,1776335100,1776335400,UP,0.01,86358.45764612449,86299.26419752066,86284.49304333683,86300.46219017818,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,-0.2611231279616343,399.3790691877196,32.61633286796753,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335370,1776335100,1776335400,UP,0.01,86358.45764612449,86286.92624680522,86284.49304333683,86286.09929472521,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,0.40366172628858643,284.7905282846852,313.73521405785004,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335385,1776335100,1776335400,UP,0.01,86358.45764612449,86290.84573301459,86284.49304333683,86291.99398206538,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,0.5995950439343869,365.05743674754535,272.3339143185441,synthetic_fixture_not_real_history
btc-updown-5m-1776335100,1776335390,1776335100,1776335400,UP,0.01,86358.45764612449,86287.57210924514,86284.49304333683,86282.78698355136,8.767178041356162e-05,8.304845485386148e-05,-0.005161727270842512,-0.326249287088761,486.74227112660765,328.322522905463,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335580,1776335400,1776335700,UP,0.03,86234.9365007915,86179.05726110612,86142.82060344938,86185.1826441243,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,0.03261828648197487,457.1418900545059,46.598168008532994,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335610,1776335400,1776335700,UP,0.02,86234.9365007915,86168.27391016817,86142.82060344938,86169.32180273281,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,-0.23534292010987587,174.8771605541867,360.479423614038,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335640,1776335400,1776335700,UP,0.01,86234.9365007915,86152.79309362001,86142.82060344938,86157.85516476403,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,0.4949259168211244,426.0481789548155,140.29054831135954,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335670,1776335400,1776335700,UP,0.01,86234.9365007915,86147.11008585613,86142.82060344938,86144.65657632641,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,-0.2748297048730973,165.3558109322605,276.06945428882267,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335685,1776335400,1776335700,UP,0.01,86234.9365007915,86144.14825343978,86142.82060344938,86144.12286091567,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,0.5416069878685958,94.01324810219032,336.19177922420204,synthetic_fixture_not_real_history
btc-updown-5m-1776335400,1776335690,1776335400,1776335700,UP,0.01,86234.9365007915,86144.37402771409,86142.82060344938,86140.91075199613,0.00010509351636188067,8.011183179772389e-05,0.003734315724947007,0.44253000411338894,290.536656527022,416.11340831678336,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335880,1776335700,1776336000,DOWN,0.03,86153.16514349413,86173.72747639484,86137.4286317912,86173.77224153152,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,-0.3103283431983942,479.1920815781144,251.81351272420133,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335910,1776335700,1776336000,DOWN,0.02,86153.16514349413,86180.3347841874,86137.4286317912,86181.29688347263,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,-0.540086967065331,231.01063996179727,252.44054245153242,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335940,1776335700,1776336000,DOWN,0.02,86153.16514349413,86163.64473702443,86137.4286317912,86167.44570258964,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,0.1341997548045468,433.17313556207614,488.1795813991425,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335970,1776335700,1776336000,DOWN,0.02,86153.16514349413,86160.23121825275,86137.4286317912,86159.37512811618,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,-0.13352743295936356,148.38640373800754,139.0010636122619,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335985,1776335700,1776336000,DOWN,0.02,86153.16514349413,86158.46940764876,86137.4286317912,86160.84663952097,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,-0.3517297196188134,435.3476008259445,96.65583782247725,synthetic_fixture_not_real_history
btc-updown-5m-1776335700,1776335990,1776335700,1776336000,DOWN,0.02,86153.16514349413,86159.15139698035,86137.4286317912,86163.20202296332,0.00015061780703938516,7.4300848986852e-05,0.00016228610644709247,-0.1017344579400912,267.0679228311126,259.40466003087397,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336180,1776336000,1776336300,DOWN,0.03,86134.74558185511,86171.6007189581,86192.1009879715,86172.26527792461,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,-0.10510579647482368,443.5229486567365,334.0448177070162,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336180,1776336000,1776336300,UP,0.97,86134.74558185511,86171.6007189581,86192.1009879715,86172.26527792461,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.07058685336819573,277.611559658685,426.6427353888646,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336210,1776336000,1776336300,DOWN,0.02,86134.74558185511,86169.2668310503,86192.1009879715,86171.51616729115,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.12750806335939188,386.651246797755,195.64992920843022,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336210,1776336000,1776336300,UP,0.98,86134.74558185511,86169.2668310503,86192.1009879715,86171.51616729115,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.0005816210147565892,293.73518906289405,113.43454490610515,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336240,1776336000,1776336300,DOWN,0.01,86134.74558185511,86180.67865752598,86192.1009879715,86180.34700987345,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,-0.0957444708767953,386.913975059475,154.26592525951136,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336240,1776336000,1776336300,UP,0.99,86134.74558185511,86180.67865752598,86192.1009879715,86180.34700987345,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.5890907006207226,346.59134725705314,77.02928946732298,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336270,1776336000,1776336300,DOWN,0.01,86134.74558185511,86191.44192107997,86192.1009879715,86191.0384619497,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.19489722838094578,182.76094397723136,470.6953121385802,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336270,1776336000,1776336300,UP,0.99,86134.74558185511,86191.44192107997,86192.1009879715,86191.0384619497,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.3549651722927939,115.54778314517598,264.37880778808744,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336285,1776336000,1776336300,DOWN,0.01,86134.74558185511,86188.33147642943,86192.1009879715,86188.33109103866,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,-0.46296362643247957,179.85953856932827,247.39719218969122,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336285,1776336000,1776336300,UP,0.99,86134.74558185511,86188.33147642943,86192.1009879715,86188.33109103866,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,0.05698855928287397,311.00505075382597,267.4427514306819,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336290,1776336000,1776336300,DOWN,0.01,86134.74558185511,86187.66981163083,86192.1009879715,86190.81388055402,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,-0.4374979541230606,495.49555402934726,374.87329307532997,synthetic_fixture_not_real_history
btc-updown-5m-1776336000,1776336290,1776336000,1776336300,UP,0.99,86134.74558185511,86187.66981163083,86192.1009879715,86190.81388055402,8.603309843901961e-05,8.85008983748614e-05,0.0016165990946289282,-0.10076565747168173,181.45925703280562,417.5789052595404,synthetic_fixture_not_real_history
btc-updown-5m-1776336300,1776336480,1776336300,1776336600,UP,0.03,86139.06256833179,86088.05634837832,86052.83661385381,86087.62564115504,8.245317777637327e-05,6.157610144395963e-05,-0.002535748467865648,0.3967548139301471,368.15562202489053,350.2609525773304,synthetic_fixture_not_real_history
btc-updown-5m-1776336300,1776336510,1776336300,1776336600,UP,0.02,86139.06256833179,86079.8270321129,86052.83661385381,86080.31527685894,8.245317777637327e-05,6.157610144395963e-05,-0.002535748467865648,0.5670706961720509,395.7939158870823,392.5577720825946,synthetic_fixture_not_real_history
